3,16,0.970550537109375,0.96722412109375,0.962982177734375
3,16,0.9725341796875,0.968505859375,0.963409423828125
3,16,0.972198486328125,0.96826171875,0.96392822265625
3,16,0.970123291015625,0.967254638671875,0.96392822265625
3,16,0.97271728515625,0.968536376953125,0.9639892578125
3,16,0.971832275390625,0.968505859375,0.964141845703125
3,16,0.97247314453125,0.9676513671875,0.96429443359375
3,16,0.97125244140625,0.967529296875,0.963714599609375
3,24,0.9809027777777778,0.9752061631944444,0.9695457175925926
3,24,0.9805230034722222,0.9749620225694444,0.9695276331018519
3,24,0.9803150318287037,0.9750434027777778,0.9693287037037037
3,24,0.9802698206018519,0.9752604166666666,0.9699074074074074
3,24,0.9805230034722222,0.9749710648148148,0.9697446469907407
3,24,0.9807852285879629,0.9749439380787037,0.9691749855324074
3,24,0.9808304398148148,0.9750072337962963,0.9696451822916666
3,24,0.9808304398148148,0.9751338252314815,0.9697989004629629
3,24,0.9805953414351852,0.9751066984953703,0.9690845630787037
3,24,0.9807581018518519,0.9750253182870371,0.9693558304398148
3,32,0.9842071533203125,0.97705078125,0.9710426330566406
3,32,0.9838943481445312,0.9769401550292969,0.9710044860839844
3,32,0.9838333129882812,0.9771156311035156,0.9710502624511719
3,32,0.9836997985839844,0.9769363403320312,0.97113037109375
3,32,0.9840087890625,0.9772987365722656,0.971343994140625
3,32,0.9837837219238281,0.9770088195800781,0.970794677734375
3,32,0.9839286804199219,0.9769783020019531,0.9711036682128906
3,32,0.983978271484375,0.9771461486816406,0.9711837768554688
3,32,0.9841079711914062,0.9772415161132812,0.9711265563964844
3,32,0.9837188720703125,0.9770622253417969,0.9709739685058594
4,8,0.978912353515625,0.970458984375,0.964263916015625
4,8,0.97796630859375,0.9691162109375,0.964141845703125
4,8,0.978179931640625,0.96893310546875,0.96337890625
4,8,0.97845458984375,0.96942138671875,0.964508056640625
4,8,0.979583740234375,0.97039794921875,0.963897705078125
4,8,0.977783203125,0.968719482421875,0.96368408203125
4,8,0.978363037109375,0.96893310546875,0.963836669921875
4,8,0.978790283203125,0.968597412109375,0.964263916015625
4,8,0.978729248046875,0.969451904296875,0.96484375
4,8,0.97955322265625,0.969696044921875,0.9644775390625
4,16,0.9882068634033203,0.9799022674560547,0.9718036651611328
4,16,0.9881668090820312,0.9800891876220703,0.9719085693359375
4,16,0.9881801605224609,0.9798183441162109,0.9715976715087891
4,16,0.9882049560546875,0.9800090789794922,0.9720058441162109
4,16,0.9882698059082031,0.9800548553466797,0.9717674255371094
4,16,0.9881649017333984,0.9798641204833984,0.9717330932617188
4,16,0.9882831573486328,0.9798049926757812,0.9716987609863281
4,16,0.9881839752197266,0.9798717498779297,0.9717159271240234
4,16,0.9882545471191406,0.9800186157226562,0.9717369079589844
4,16,0.9882030487060547,0.979888916015625,0.9715862274169922
4,24,0.9898704246238426,0.9809174714265047,0.9723427854938271
4,24,0.9899544421537423,0.9809626826533565,0.9723661446277007
4,24,0.9899126217689043,0.980963436173804,0.9723846058786652
4,24,0.9898677873022762,0.9809170946662809,0.9723314826871142
4,24,0.9898753225067516,0.9808651017554012,0.9723601164641203
4,24,0.9898760760271991,0.9808485243055556,0.9723473066165124
4,24,0.9899220407744984,0.980939323519483,0.9723567256221065
4,24,0.9898960443190586,0.9808153694058642,0.9722877785011574
4,24,0.9898892626350309,0.9808933587721836,0.9723182960792824
4,24,0.9898508330922068,0.9808406123408565,0.9723137749565972
4,32,0.9902958869934082,0.9811408519744873,0.9724771976470947
4,32,0.9902929067611694,0.9811043739318848,0.9724632501602173
4,32,0.9902966022491455,0.9811152219772339,0.9724538326263428
4,32,0.9903031587600708,0.9811313152313232,0.9724950790405273
4,32,0.9902805089950562,0.9811156988143921,0.9724419116973877
4,32,0.9903004169464111,0.9811083078384399,0.9724735021591187
4,32,0.9902776479721069,0.9811179637908936,0.9724680185317993
4,32,0.9902855157852173,0.9810848236083984,0.9724564552307129
4,32,0.990288496017456,0.9810961484909058,0.9724346399307251
4,32,0.9902733564376831,0.9810663461685181,0.9724322557449341
5,8,0.9902610778808594,0.9805450439453125,0.9711723327636719
5,8,0.9903564453125,0.9803733825683594,0.9709243774414062
5,8,0.9904747009277344,0.9808273315429688,0.9712867736816406
5,8,0.9905433654785156,0.9807052612304688,0.9711074829101562
5,8,0.9905242919921875,0.9806709289550781,0.9712295532226562
5,8,0.9903488159179688,0.9805564880371094,0.9710807800292969
5,8,0.990386962890625,0.9808158874511719,0.97119140625
5,8,0.9904289245605469,0.9806900024414062,0.9712142944335938
5,8,0.9904937744140625,0.9808807373046875,0.9713363647460938
5,8,0.9904365539550781,0.9804000854492188,0.9711647033691406
5,16,0.9928750991821289,0.9830751419067383,0.9724849462509155
5,16,0.992861270904541,0.9830676317214966,0.9724732637405396
5,16,0.9928581714630127,0.9830467700958252,0.9724559783935547
5,16,0.9928758144378662,0.9830591678619385,0.9724857807159424
5,16,0.9928678274154663,0.9830269813537598,0.972439169883728
5,16,0.9928829669952393,0.9830819368362427,0.9724912643432617
5,16,0.9928749799728394,0.9830864667892456,0.9724775552749634
5,16,0.9928793907165527,0.9830223321914673,0.9724609851837158
5,16,0.9928601980209351,0.9830466508865356,0.972448468208313
5,16,0.9928638935089111,0.983039140701294,0.9724376201629639
5,24,0.9930944246519741,0.983174155278461,0.9725265345946261
5,24,0.993081614804366,0.9831545951435104,0.9725114013923049
5,24,0.9930847701712401,0.9831715650519226,0.9725231908476402
5,24,0.9930831846386317,0.9831637629756221,0.9725135834619342
5,24,0.9930877999513729,0.9831786607028035,0.9725231123559269
5,24,0.9930942676685475,0.9831744849436568,0.9725286852675701
5,24,0.993090170401114,0.9831684096850486,0.9725135520652488
5,24,0.993085319613233,0.9831664316938737,0.9725081832320602
5,24,0.9931011906376591,0.9831785979094328,0.9725234420211227
5,24,0.9930813636308835,0.9831479547445666,0.9724967234419206
5,32,0.9931230060756207,0.9831832870841026,0.9725206568837166
5,32,0.9931267648935318,0.9831815734505653,0.9725212790071964
5,32,0.9931264631450176,0.9831813536584377,0.9725211821496487
5,32,0.9931264594197273,0.9831860065460205,0.9725157991051674
5,32,0.9931232258677483,0.9831859320402145,0.9725165404379368
5,32,0.9931246004998684,0.9831818640232086,0.9725151658058167
5,32,0.9931240007281303,0.9831820651888847,0.9725185669958591
5,32,0.9931241199374199,0.9831875860691071,0.9725192859768867
5,32,0.9931210801005363,0.9831826910376549,0.9725136570632458
5,32,0.9931233040988445,0.98318300396204,0.9725161977112293
